"trip_distance","fare_amount","total_amount","trip_timelength","intratrip","weekday"
5.7,20,26.6,22.4333333333333,"yes","viernes"
16.46,44.5,57.25,25.1,"yes","jueves"
4.5,20,25.55,29.1166666666667,"yes","sábado"
1.09,7,9.8,8.56666666666667,"no","viernes"
4.02,14,18.36,13.75,"no","viernes"
1.64,7.5,10.56,6.98333333333333,"no","sábado"
7.19,23.5,28.8,25.5333333333333,"no","viernes"
2.4,11,14.75,12.55,"no","jueves"
1.8,8,11.15,8.8,"no","martes"
4.1,15.5,18.8,16.1666666666667,"yes","miércoles"
1.63,9,12.36,10.3666666666667,"no","viernes"
1.99,13,18.5,18.3166666666667,"no","miércoles"
1.82,7.5,9.8,7.06666666666667,"no","lunes"
2.35,15,20,23.7833333333333,"no","jueves"
3.74,14.5,18.96,16.7,"no","sábado"
3.8,25,32.15,38.5,"no","jueves"
1.63,9.5,14.12,12.9166666666667,"no","miércoles"
2.42,9,11.3,9.16666666666667,"no","viernes"
6.79,22,28.56,17.5666666666667,"no","lunes"
1.29,6,8.76,5.11666666666667,"no","viernes"
1.6,8.5,12.35,9.73333333333333,"no","jueves"
3.05,15,20.16,21.7166666666667,"yes","lunes"
2.2,10.5,14,12.95,"no","lunes"
3,14.5,17.9,18.4833333333333,"no","miércoles"
2.08,24.5,28.93,42.7333333333333,"no","jueves"
1.42,8,11.76,9.18333333333333,"no","viernes"
1.05,6,8.8,6.2,"no","jueves"
1.39,9,11.3,10.7666666666667,"no","domingo"
0.78,6,9.36,6.93333333333333,"no","jueves"
1.71,8,11.16,7.61666666666667,"no","viernes"
1.39,7,9.96,6.83333333333333,"no","jueves"
1.15,9,12.8,12.9833333333333,"no","miércoles"
3.73,13.5,17.76,12.2333333333333,"yes","martes"
8.45,33,41.76,45.7,"no","martes"
2.1,8.5,11.75,7.8,"no","sábado"
1.4,8,11.8,8.83333333333333,"no","viernes"
1.01,6,8.3,6.16666666666667,"no","miércoles"
3.02,13,17.16,14.55,"no","jueves"
13.2,38.5,50.56,33.95,"yes","domingo"
1.56,10.5,14.16,14.7833333333333,"no","jueves"
1.03,6.5,9.96,7.63333333333333,"no","jueves"
5.9,21,26.75,20.1666666666667,"no","jueves"
1.1,6.5,9.35,7.3,"no","viernes"
1.66,8,11.16,7.96666666666667,"no","jueves"
0.8,5.5,8.75,5.98333333333333,"no","miércoles"
1.51,7,9.96,5.9,"no","miércoles"
4.35,18,24.12,22.5833333333333,"yes","miércoles"
2.2,10.5,14.75,12.9333333333333,"no","miércoles"
1.53,8,10.3,9.01666666666667,"no","domingo"
1.05,8,11.76,11.35,"no","viernes"
1.1,8.5,12.35,11.15,"no","jueves"
1.9,9.5,13.55,11.2833333333333,"no","miércoles"
1.8,12,16.55,17.1833333333333,"no","miércoles"
0.6,5,8.16,5.15,"no","jueves"
0.89,6,9.36,6.51666666666667,"no","martes"
1.18,6.5,9.96,5.85,"no","jueves"
10.91,32,39.96,24.9,"no","miércoles"
2,10,14.15,13.0333333333333,"no","viernes"
2,11.5,15.35,15.4833333333333,"no","jueves"
1,6.5,9.36,6.86666666666667,"no","miércoles"
1.41,9,12.36,11.4833333333333,"no","sábado"
2.5,12.5,17.85,16.6,"no","lunes"
3.96,15,20.16,16.3666666666667,"no","viernes"
4.1,16.5,21.35,20.1166666666667,"yes","sábado"
1.8,8.5,11.75,8.65,"no","martes"
2,8.5,11.75,8.21666666666667,"yes","sábado"
1.62,7.5,10.56,7.16666666666667,"no","miércoles"
4.27,14.5,18.3,11.75,"no","jueves"
1.97,11.5,15.96,15.7,"no","miércoles"
6.5,23.5,28.52,30.1666666666667,"no","jueves"
2.01,10,14.16,13.2833333333333,"no","martes"
1.4,7.5,10.55,7.03333333333333,"no","martes"
1.6,9,12.3,12.4833333333333,"no","miércoles"
7.19,22,26,17.7666666666667,"yes","lunes"
5.35,19.5,23.92,21.1666666666667,"no","sábado"
5,17.5,21,17.25,"no","sábado"
10.7,33,47.81,30.3,"yes","domingo"
3.5,14,18.35,16.2666666666667,"no","jueves"
3.83,18.5,23.7,24.6833333333333,"no","jueves"
12.2,35.5,50.81,24.6833333333333,"yes","jueves"
6.17,20,25.56,20.8,"yes","jueves"
7.3,22.5,35.19,17.7,"yes","martes"
2.6,12.5,15.8,16.4666666666667,"no","sábado"
1.09,8,11.76,10.1833333333333,"no","jueves"
3.8,13,17.85,12.2833333333333,"yes","sábado"
0.88,7.5,9.8,9.58333333333333,"no","sábado"
1.48,8.5,11.76,9.95,"no","jueves"
1.1,7.5,11.16,9.63333333333333,"no","miércoles"
2,8.5,11.75,7.55,"no","miércoles"
2.46,15,20.16,22.7166666666667,"no","martes"
3.7,16,21.36,18.6,"no","miércoles"
1.19,6.5,9.3,5.76666666666667,"no","viernes"
2.25,11.5,15.36,15.9,"no","jueves"
2.38,10,13.3,11.4833333333333,"no","martes"
1.87,11,14.76,14.7333333333333,"no","lunes"
3.2,19,22.3,29.8833333333333,"no","sábado"
3.54,15.5,18.8,22.3,"no","jueves"
2.79,11.5,15.36,12.4333333333333,"no","viernes"
6.5,22.5,28.55,25.0833333333333,"yes","martes"
3,16,20.75,23.9333333333333,"no","martes"
1.07,7,9.68,7.4,"no","lunes"
1.74,7,9.96,5.71666666666667,"no","domingo"
3.32,15.5,20.76,23.1166666666667,"no","jueves"
4.3,15.5,20,15.1333333333333,"yes","viernes"
3.6,12.5,16.55,8.73333333333333,"no","martes"
1.68,7.5,10.56,7.63333333333333,"no","viernes"
4,16,20.75,18.4,"no","sábado"
6.15,20.5,24.3,22.9666666666667,"no","viernes"
9.4,30,44.79,33.7166666666667,"yes","viernes"
2.32,13.5,19.12,20.25,"no","miércoles"
2.1,9,12.36,9.55,"no","miércoles"
9.89,28.5,42.41,19.4666666666667,"yes","miércoles"
3.04,17,21.96,27.45,"no","viernes"
1.31,9.5,12.96,12.2666666666667,"no","jueves"
4.3,17.5,22.55,20.9666666666667,"no","viernes"
6.04,24.5,30.96,32.5166666666667,"yes","viernes"
1.69,9.5,13.56,11.3833333333333,"no","jueves"
3.34,12.5,16.56,12.25,"no","lunes"
0.99,5.5,7.8,5.16666666666667,"no","lunes"
11.79,35,52.3,26.6166666666667,"yes","viernes"
3.23,15.5,18.8,20.6333333333333,"no","jueves"
2.82,13.5,16.8,16.6833333333333,"no","viernes"
1.5,12,15.3,17.6,"no","viernes"
3.9,15.5,20.15,16.7666666666667,"yes","lunes"
2.5,10.5,14.15,12.05,"no","jueves"
1.24,13,17.16,20.25,"no","sábado"
1.15,8.5,11.76,12.65,"no","sábado"
7.7,24,29.3,19.5333333333333,"yes","viernes"
4.24,15,19.56,12.5333333333333,"no","viernes"
5.66,23,30.38,26.2833333333333,"yes","miércoles"
2.08,11.5,15.96,15.3666666666667,"no","miércoles"
4.7,16.5,21.35,16.3166666666667,"no","domingo"
1.04,7.5,11,8.66666666666667,"no","martes"
1.69,7.5,10.56,6.18333333333333,"no","lunes"
3.4,12.5,15.8,12.0166666666667,"no","viernes"
5.7,20,24.8,22.8666666666667,"yes","miércoles"
1.1,8,11.15,10.3833333333333,"no","sábado"
2.1,9,12.35,10.0833333333333,"no","sábado"
8.82,30,44.81,33.4,"yes","viernes"
5.4,19,22.8,17.9,"no","lunes"
4.26,18.5,25.38,23.9666666666667,"yes","lunes"
9.8,30,44.47,23.5166666666667,"yes","miércoles"
1.56,13,17.76,20.0666666666667,"no","jueves"
2.23,8.5,11.76,7.53333333333333,"no","martes"
0.9,6,8.3,5.66666666666667,"no","lunes"
1.9,13,17.15,19.6333333333333,"no","sábado"
3.6,13.5,16.8,15.2666666666667,"yes","martes"
0.6,11.5,15,18.35,"no","miércoles"
1.42,7,10.56,7.16666666666667,"no","viernes"
2.3,9.5,12.3,9.16666666666667,"no","viernes"
2.5,14.5,19.55,20.6833333333333,"no","jueves"
8.06,29,36.36,32.85,"yes","sábado"
4.17,15,19.56,15.4166666666667,"no","lunes"
0.99,8,11.76,9.85,"no","viernes"
5.25,19.5,26,20.65,"yes","domingo"
1.12,6,8.76,5.73333333333333,"no","sábado"
2.02,8,11.16,7.6,"no","jueves"
1.2,7.5,10.3,8.55,"no","miércoles"
11.66,35.5,47.21,27.1166666666667,"yes","miércoles"
1.65,11,14.76,16.6833333333333,"no","sábado"
1.3,8.5,11.3,10.2666666666667,"no","viernes"
1.74,12.5,15.9,18.0166666666667,"no","lunes"
5.1,20.5,26.15,24.6666666666667,"yes","jueves"
2.7,14,17.38,19.85,"no","jueves"
1.69,7.5,10.56,8.2,"no","lunes"
1.9,13.5,18.35,21.1,"no","jueves"
1.8,8.5,11.75,9,"no","miércoles"
1.25,7,10.56,7.58333333333333,"no","miércoles"
10.97,33,47.81,23.65,"yes","domingo"
11.89,38,53.81,37.0166666666667,"yes","viernes"
1.78,8.5,12.36,9.11666666666667,"no","martes"
5.02,16,20.76,12.5,"no","miércoles"
1.41,10.5,14.16,15.8,"no","sábado"
4.38,20,26.16,27.75,"no","jueves"
3.52,14,18.36,15.8333333333333,"no","lunes"
0.7,5.5,8.4,5.08333333333333,"no","viernes"
4.6,19,24.35,23.6333333333333,"yes","lunes"
1.8,9.5,12.95,11.3833333333333,"no","jueves"
4.72,16,19.8,17.15,"yes","viernes"
1.2,7,9.95,8.03333333333333,"no","jueves"
2.27,12.5,17.16,16.4833333333333,"no","lunes"
1.4,9,12.95,11.4333333333333,"no","jueves"
1.08,8.5,11.3,11.3833333333333,"no","viernes"
1.4,7.5,10,7.95,"no","domingo"
2.2,9.5,13,8.45,"no","lunes"
3.7,17.5,22.55,24.5333333333333,"no","jueves"
3.33,12,15.96,11.85,"no","miércoles"
2.23,11.5,15.36,15.65,"no","sábado"
4.1,16,21.6,18.5166666666667,"no","martes"
0.68,15.5,20.76,26.5333333333333,"no","jueves"
4.49,16,20.3,15.6166666666667,"no","martes"
4.5,18.5,23.75,23.7833333333333,"yes","jueves"
2.43,12,15.96,15.7166666666667,"no","sábado"
1.14,6.5,8.8,6.46666666666667,"no","lunes"
1.67,8,11.16,9.05,"no","miércoles"
2.8,11.5,16,12.8333333333333,"no","sábado"
0.9,9,12.95,11.9333333333333,"no","miércoles"
1.29,6.5,9.36,5.68333333333333,"no","miércoles"
8.3,27,32.3,27.3333333333333,"yes","martes"
1.84,8.5,11.76,8.7,"no","sábado"
3.6,18,22.2,24.8333333333333,"no","viernes"
1.75,8.5,11.76,9.55,"no","jueves"
4.82,21.5,27.96,28.7666666666667,"no","lunes"
1.02,13,17.76,20.2833333333333,"no","martes"
1.83,10,12.8,12.9166666666667,"no","jueves"
1.43,8.5,12.25,11.0333333333333,"no","miércoles"
0.6,5.5,8.75,5.43333333333333,"no","viernes"
1.9,8.5,11.75,8.26666666666667,"no","sábado"
1.57,7,9.96,5.65,"no","domingo"
6.5,19.5,24.96,12.3166666666667,"no","sábado"
3.4,13.5,17.75,14.3666666666667,"no","viernes"
1.83,9.5,12.96,11.6666666666667,"no","lunes"
2.9,10,14.12,6.51666666666667,"no","jueves"
1.1,7,10.35,8.16666666666667,"no","jueves"
0.7,8,11.75,11.2666666666667,"no","lunes"
1.6,7,9.95,6.66666666666667,"no","viernes"
1.2,7,10.38,7,"no","sábado"
7.3,23,29.15,18.8666666666667,"no","lunes"
2.62,11,14.76,11.05,"no","domingo"
7.09,25,31.56,28.1166666666667,"yes","lunes"
2.57,11.5,15.36,12.5666666666667,"no","viernes"
2.56,12.5,16.56,16.3333333333333,"no","lunes"
1.9,9.5,12.42,10.8833333333333,"no","jueves"
2.2,11,14.75,13.9166666666667,"no","viernes"
11.89,36,51.56,34.3666666666667,"yes","jueves"
2,9.5,12.96,12.3833333333333,"no","sábado"
5.68,23,29.16,27.2333333333333,"no","sábado"
2.1,8.5,11.75,8.3,"no","jueves"
1.6,8.5,12.35,10.2166666666667,"no","miércoles"
0.8,5.5,8.15,5.83333333333333,"no","jueves"
1.26,9.5,13,13.05,"no","jueves"
2.84,12,15.96,14,"no","martes"
5.4,21,26.76,21.5166666666667,"no","sábado"
1.9,10,13.55,12.55,"no","jueves"
2.18,10.5,13.8,12.4166666666667,"no","jueves"
2.73,11,16,12.7833333333333,"no","viernes"
3.73,17.5,23.5,37.5,"yes","sábado"
7.1,24.5,30.95,27.3,"yes","jueves"
2.15,9,12.3,9.08333333333333,"no","lunes"
2.4,8.5,11.76,6.51666666666667,"no","lunes"
2.87,15,20.16,20.2166666666667,"no","jueves"
14.28,39,45.3,21.0333333333333,"no","sábado"
0.79,5.5,8.16,5.78333333333333,"no","jueves"
1.4,9.5,13.55,12.5666666666667,"no","martes"
1.4,8,11.6,9.95,"no","jueves"
1.4,7.5,11.16,8.21666666666667,"no","miércoles"
3.6,15,20,19.0333333333333,"yes","sábado"
0.9,6,8.8,5.98333333333333,"no","viernes"
2.7,12,15.95,13.9,"no","jueves"
0.86,6.5,9.96,8.2,"no","jueves"
14,46,59.75,48.7333333333333,"yes","miércoles"
4.4,17.5,22.55,21,"no","domingo"
1.5,7.5,9.68,7.43333333333333,"no","lunes"
0.8,6,9.35,6.75,"no","miércoles"
2.9,15,20.15,21.0333333333333,"no","miércoles"
3,11.5,15.36,12.4666666666667,"no","lunes"
0.8,6,8.8,6.71666666666667,"no","jueves"
4,16,20.3,20.25,"no","domingo"
0.8,5,7.55,5.01666666666667,"no","jueves"
2.14,10.5,14.16,13.4,"no","jueves"
1.9,9,12.35,9.83333333333333,"no","martes"
2.76,13,16.3,16.1333333333333,"no","martes"
1.4,10.5,14.05,15.3833333333333,"no","viernes"
1.79,9.5,12.8,11.8,"no","jueves"
2.38,11,15.38,14.4,"no","miércoles"
2,8.5,11.75,9.35,"no","domingo"
0.88,7,9.96,8.65,"no","jueves"
5.7,19.5,24.95,19.4833333333333,"no","lunes"
3.42,12.5,16.56,12.9333333333333,"no","sábado"
3.08,10.5,14.16,10.1,"no","miércoles"
2.6,11.5,15.3,14.7333333333333,"no","jueves"
1.3,6.5,9.36,6.05,"no","martes"
9,28.5,42.66,26.3666666666667,"yes","domingo"
10.18,31.5,39.36,27.7166666666667,"yes","domingo"
6.08,26.5,31.3,34.9833333333333,"no","miércoles"
1.4,6,9,7.4,"no","viernes"
1.7,7.5,11.15,7.41666666666667,"no","martes"
0.9,8.5,11.76,11.3666666666667,"no","lunes"
1,6,9.35,5.7,"no","lunes"
1.37,10.5,14.76,14.7333333333333,"no","miércoles"
4.4,19,23.8,23.65,"no","lunes"
2.6,10,13.3,9.45,"no","jueves"
4.99,20.5,26.76,28.9833333333333,"yes","martes"
1.2,7.5,11.15,8.31666666666667,"no","viernes"
5.8,23,29.15,28.15,"no","domingo"
8,23.5,29.75,21.1333333333333,"yes","viernes"
4.86,23.5,30.36,36.4166666666667,"no","martes"
2.11,10.5,14.76,12.8166666666667,"no","viernes"
2.37,13.5,17.8,19.55,"no","lunes"
0.8,7,10.55,8.36666666666667,"no","miércoles"
2.4,9.5,12.95,9.21666666666667,"no","domingo"
1.3,7.5,11,8.53333333333333,"no","lunes"
0.55,5.5,8.76,5.51666666666667,"no","martes"
1.6,8,11.6,7.46666666666667,"no","viernes"
2.05,9,12.36,9.06666666666667,"no","martes"
1.2,7.5,10.55,8.18333333333333,"no","jueves"
1.2,7,9.96,7.53333333333333,"no","viernes"
3.27,14.5,19.75,16.75,"no","jueves"
4.5,19.5,24.95,25.4666666666667,"yes","martes"
3.52,13,17.88,12.85,"no","sábado"
2.47,11,14.14,12.8,"no","domingo"
5.6,21.5,27.35,25.65,"yes","martes"
1.8,8,11.15,7.88333333333333,"no","miércoles"
1.3,14,18.95,22.1333333333333,"no","viernes"
4,14.5,18,15,"no","miércoles"
5.94,20,25.3,18.95,"no","domingo"
1.3,8.5,11.76,10.9,"no","sábado"
2.74,13.5,18.36,17.4333333333333,"no","miércoles"
6.63,22,27.96,24.9833333333333,"no","jueves"
1,6,8.3,5.13333333333333,"no","jueves"
4.7,19,22.8,24.6666666666667,"no","jueves"
7.26,24,30.36,25.4166666666667,"yes","martes"
1.19,6,8.76,5.43333333333333,"no","martes"
1.98,9,12.36,9.03333333333333,"no","sábado"
0.76,5.5,7.8,5.26666666666667,"no","viernes"
7.1,36,45.35,58.2166666666667,"yes","jueves"
6.8,25.5,32.15,30.7833333333333,"no","sábado"
0.87,6,9.36,6.45,"no","viernes"
1.03,6,8.76,5.4,"no","lunes"
1.97,10.5,14.76,13.8166666666667,"no","jueves"
1.2,7.5,10.7,7.88333333333333,"no","lunes"
1.1,7.5,10,9.53333333333333,"no","sábado"
0.68,6,8.3,6.18333333333333,"no","lunes"
1.1,7.5,9.8,8.46666666666667,"no","viernes"
2.9,12.5,16.01,14.7666666666667,"no","jueves"
3.94,17.5,23.16,25.2833333333333,"no","viernes"
1.29,6.5,8.88,6.15,"no","viernes"
4.08,15.5,20.16,18.1,"no","jueves"
1,6.5,9.95,6.93333333333333,"no","viernes"
1.09,6.5,9.36,7.05,"no","viernes"
1.36,11.5,15.96,16.9333333333333,"no","jueves"
3.74,13,17.88,12.6833333333333,"no","jueves"
13.1,41.5,58.87,42.45,"yes","miércoles"
1.26,10,14.16,14.2,"no","jueves"
3.4,12.5,16.56,11.0166666666667,"no","martes"
2,10.5,14.15,13.5833333333333,"no","sábado"
1.22,10.5,15.38,14.4833333333333,"no","viernes"
2.81,12,16.62,12.9666666666667,"no","viernes"
5.5,20,24.5,22.3333333333333,"no","lunes"
4.42,16.5,22.88,17.4833333333333,"no","miércoles"
2.07,9,12.36,8.11666666666667,"no","viernes"
1.65,8,11.16,8.36666666666667,"no","miércoles"
1.5,7.5,10.55,8.03333333333333,"no","lunes"
2.4,11,14.3,11.1,"no","viernes"
2.6,12,15.3,15.35,"no","jueves"
1.61,7,9.96,5.88333333333333,"no","viernes"
10.19,31.5,44.84,29.95,"yes","viernes"
1.28,7.5,10.3,8.43333333333333,"no","viernes"
3.29,16,21.36,22.5,"no","viernes"
6.1,26.5,34.75,38.4,"no","jueves"
1.62,7.5,11,6.85,"no","viernes"
1.9,9.5,12.96,11.1,"no","jueves"
1,7.5,11.16,8.91666666666667,"no","miércoles"
3.2,14,19.1,17.8166666666667,"no","martes"
1.26,9.5,13.56,13.9666666666667,"no","jueves"
7.66,28,37.25,33.9333333333333,"yes","martes"
2.19,14.5,18.96,22.2666666666667,"no","viernes"
0.8,7.5,10.3,9.26666666666667,"no","viernes"
1.45,9.5,12.8,12.8833333333333,"no","jueves"
1.1,7.5,10.55,9.23333333333333,"no","jueves"
1.8,13,17.15,19.65,"no","viernes"
2.6,14,18.95,18.9833333333333,"no","martes"
2.16,13.5,18.36,20.2833333333333,"no","viernes"
3.31,19,23.92,30.1666666666667,"no","jueves"
2,15,20.15,23.2166666666667,"no","jueves"
13.9,39,45.3,25,"no","sábado"
4,12.5,15.8,10.3166666666667,"no","lunes"
0.9,8,11.15,10.1,"no","sábado"
2.7,10.5,14.15,11.0833333333333,"no","viernes"
10.95,34,42.36,30.5,"yes","lunes"
2.8,11,13.45,13.4666666666667,"no","sábado"
4.24,16.5,21.36,19.15,"yes","sábado"
5.67,22,27.96,24.9666666666667,"no","sábado"
2,9,12.95,10.65,"no","miércoles"
1.1,6.5,9.95,6.56666666666667,"no","lunes"
2.4,12,15.95,16.1333333333333,"no","viernes"
1.3,6.5,9.35,6.63333333333333,"no","sábado"
6.1,25,32.15,33.4166666666667,"no","lunes"
9.3,29,36.35,25.2,"yes","viernes"
19.68,62,75.96,54.0666666666667,"yes","domingo"
3.5,16,21.35,20.5333333333333,"no","viernes"
5.34,20.5,26.76,24.1333333333333,"no","martes"
7.71,23.5,27.28,18.6333333333333,"yes","martes"
3.6,18.5,22.3,28.15,"no","jueves"
1.04,6,8.76,6.21666666666667,"no","jueves"
2.91,15,19.56,22.1833333333333,"no","viernes"
1.3,7.5,10.55,8.51666666666667,"no","viernes"
2,11,13.8,14,"no","sábado"
1.3,7.5,10.55,8.65,"no","viernes"
4.2,16.5,22.25,20.0833333333333,"yes","miércoles"
13.14,44,56.62,53.15,"yes","jueves"
0.9,6,8.75,5.63333333333333,"no","viernes"
9.71,28.5,35.76,22.05,"no","miércoles"
2.1,10,14.15,12.0333333333333,"no","martes"
1.05,8,11.76,23.9858333333333,"no","sábado"
2.95,11.5,15.36,13.8666666666667,"no","jueves"
6.3,24,28.3,28.75,"yes","viernes"
1.5,9,11.85,11.6,"no","viernes"
6.1,22,27.96,22.9833333333333,"no","viernes"
5.36,19.5,24.96,22.85,"no","lunes"
4.21,18.5,24.36,24.0166666666667,"no","lunes"
4,18,21.3,21.9166666666667,"yes","sábado"
1.22,8.5,12.36,11.0166666666667,"no","jueves"
0.72,5.5,8.16,5.53333333333333,"no","jueves"
1.48,9.5,12.96,11.8833333333333,"no","sábado"
1.6,8,10.7,7.05,"no","miércoles"
6.3,21.5,27,20.9666666666667,"yes","sábado"
2,8.5,12.25,8.86666666666667,"no","miércoles"
1.44,7,10.38,6.4,"no","domingo"
2.13,8,11.16,6.9,"no","sábado"
1.41,9.5,12.3,12.7333333333333,"no","viernes"
4.22,16,20.76,17.1333333333333,"no","jueves"
2.24,13,17.76,18.65,"no","lunes"
1.47,12,17.25,19,"no","martes"
5,18,23.15,20.85,"yes","lunes"
1.51,7.5,10.3,8.4,"no","viernes"
2.91,11.5,14.5,11.45,"no","viernes"
0.64,5.5,7.8,5.3,"no","lunes"
1,7.5,10.3,9.15,"no","miércoles"
1.5,8.5,11.75,10.9666666666667,"no","martes"
1.18,6,9.36,5.3,"no","viernes"
0.74,6,8.8,6.6,"no","viernes"
1.1,6,9.35,5.35,"no","jueves"
10.76,37,49.06,42.35,"yes","sábado"
4.99,29.5,38.5,47.8666666666667,"yes","viernes"
1.46,9.5,12.96,13.2666666666667,"no","viernes"
1.6,8.5,12.25,9,"no","sábado"
2.63,10,14.12,8.96666666666667,"no","miércoles"
1.82,8.5,11.3,9.56666666666667,"no","miércoles"
10.3,34,42.35,35.05,"yes","lunes"
4.02,14.5,18.96,13.45,"no","sábado"
1.88,9,12.36,11.1,"no","sábado"
1.4,8.5,12.36,9.95,"no","martes"
5.07,21,27.88,26.9333333333333,"no","miércoles"
2.33,11,15.36,13.7333333333333,"no","miércoles"
0.7,5.5,8.4,5.81666666666667,"no","miércoles"
1.37,7,9.8,7.85,"no","jueves"
3.1,12,14.63,11.9666666666667,"no","lunes"
3.24,13.5,17.76,15.1166666666667,"no","lunes"
0.76,5.5,8.76,5.53333333333333,"no","viernes"
0.79,11.5,15.36,18.3666666666667,"no","jueves"
2.8,11,15.35,12.5,"no","sábado"
3.6,13.5,17.75,13.1,"yes","sábado"
3.6,13.5,18.8,13.5666666666667,"no","miércoles"
3.32,13,16.3,14,"no","lunes"
0.98,6,8.76,5.86666666666667,"no","viernes"
1.5,8,11.15,10.05,"no","domingo"
1,6.5,9.55,5.98333333333333,"no","martes"
2.6,12,15.95,15.25,"no","martes"
1.81,10.5,14.16,14.0833333333333,"no","sábado"
5.9,19,24.35,14.6166666666667,"no","martes"
3.38,13,18.39,14.1333333333333,"yes","jueves"
3.1,16,20.75,23.1833333333333,"no","jueves"
2,10,13.55,12.7166666666667,"no","sábado"
1.86,12,16.56,16.3333333333333,"no","viernes"
2.2,13.5,18,18.9666666666667,"no","viernes"
2.4,11.5,15.35,13.75,"no","miércoles"
5.16,18.5,31.01,19.55,"yes","lunes"
2.4,13,17.3,17.9833333333333,"no","viernes"
2.8,13,16.3,16.9166666666667,"no","martes"
2.31,9.5,13.5,9.86666666666667,"no","domingo"
3.99,13,17.88,9.08333333333333,"yes","lunes"
10.02,30,37.56,22.45,"yes","lunes"
2.19,10.5,14.16,13.4666666666667,"no","miércoles"
0.6,6,8.3,7.11666666666667,"no","sábado"
1.3,7,9.3,8.23333333333333,"no","miércoles"
0.8,8.5,12.3,11.6666666666667,"no","jueves"
1,6.5,9.95,7.03333333333333,"no","miércoles"
19.54,51.5,63.36,32.9,"yes","jueves"
7.6,23.5,36.67,17.45,"yes","jueves"
2.1,10.5,13.8,12.95,"no","miércoles"
2.15,11,14.76,13.3,"no","miércoles"
1.94,8,11.16,6.78333333333333,"no","miércoles"
1.69,9,12.36,10.1,"no","miércoles"
6.7,25,31.3,32.4333333333333,"no","viernes"
9.16,33,41.76,44.2833333333333,"yes","jueves"
2.1,8.5,11.75,6.76666666666667,"yes","lunes"
1.1,6.5,9,6.25,"no","jueves"
3.9,16.5,21.8,19.3666666666667,"no","martes"
2.05,9,12.36,9.73333333333333,"no","miércoles"
1.96,13,17.76,20.0666666666667,"no","miércoles"
2.6,11,15.38,11.4833333333333,"no","jueves"
3.42,12.5,16.56,11.7833333333333,"no","viernes"
4.05,15.5,20.16,13.65,"no","miércoles"
2.7,10.5,14.15,10.2,"no","jueves"
3.01,11.5,14.72,11.4,"no","viernes"
7.2,23.5,27.8,24.4,"yes","martes"
1.2,6.5,9.95,7.41666666666667,"no","miércoles"
2.1,10,13.55,11.8666666666667,"no","lunes"
1.33,7.5,10.7,7.71666666666667,"no","viernes"
1.36,8,11.76,8.48333333333333,"no","miércoles"
16.16,45.5,56.16,29.2833333333333,"yes","lunes"
4,14,18.35,14.9666666666667,"no","domingo"
4.76,17,21.96,18.1,"yes","domingo"
3.47,15,18.74,20.4666666666667,"yes","miércoles"
1.5,6.5,8.8,5.21666666666667,"no","jueves"
2.95,14.5,19.56,20.2,"no","miércoles"
1.12,7,10.38,8.3,"no","viernes"
7.64,29,37.88,33.7666666666667,"yes","viernes"
4.19,18,23.76,23.25,"no","jueves"
13.9,44.5,61.87,47.9666666666667,"yes","jueves"
0.94,5.5,7.8,5.55,"no","viernes"
2.1,12,15.95,15.2833333333333,"no","sábado"
2.36,11,15.36,12.8166666666667,"no","viernes"
1.58,9,12.36,11.25,"no","sábado"
11.4,31.5,39.35,17.2333333333333,"yes","sábado"
1.1,8,11.75,10,"no","miércoles"
12.88,36,47.84,28.4166666666667,"yes","domingo"
1.31,7,9.96,7.25,"no","lunes"
1.1,6.5,9.35,6.28333333333333,"no","martes"
5.15,17,21.96,13.7666666666667,"no","sábado"
1.77,8.5,11.76,9.25,"no","sábado"
9.1,31.5,39.96,38.4333333333333,"yes","jueves"
1.4,9.5,13.55,12.1666666666667,"no","miércoles"
1.62,8.5,12.36,8.66666666666667,"no","viernes"
8.1,26,31.97,27.2166666666667,"no","jueves"
1.89,9.5,12.42,11.3166666666667,"no","miércoles"
2.19,11.5,15.36,14.8833333333333,"no","jueves"
0.87,17,22.56,29.5,"no","miércoles"
2.03,9.5,13.56,10.3166666666667,"no","viernes"
1.7,10.5,14.15,13.9333333333333,"no","viernes"
1.71,7.5,10.56,6.28333333333333,"no","sábado"
8.93,26,39.67,21.75,"yes","viernes"
2.5,11.5,16,14.1833333333333,"no","lunes"
1.5,8,11.15,8.73333333333333,"no","sábado"
1.5,7.5,11.16,7.91666666666667,"no","jueves"
2.19,14.5,19.75,21.0833333333333,"no","miércoles"
9,32,46.86,36.5,"yes","viernes"
3.66,17.5,22.56,22.6833333333333,"yes","sábado"
1,7,9.95,8.36666666666667,"no","sábado"
1.78,8.5,12.36,9.61666666666667,"no","lunes"
1.69,9,12.36,11.2666666666667,"no","jueves"
1.5,7.5,11,7.58333333333333,"no","jueves"
5.92,28,36.62,38.8666666666667,"yes","sábado"
0.81,7.5,10.3,10.25,"no","martes"
1.5,9,12.35,12.3,"no","viernes"
5.52,19.5,24.96,21.6666666666667,"yes","jueves"
1.9,8.5,11.75,9.38333333333333,"no","viernes"
3.7,16.5,21.95,20.75,"no","lunes"
1.68,11,14.14,16.0666666666667,"no","sábado"
0.9,6,8.8,5.8,"no","sábado"
